Date,SPY,VTI,BND,EMB,TLT,MBB,IAU,USO,USDEUR,USDJPY
12/8/2014,189.7,97.8,73.6,90.7,110.1,97.9,11.7,23.9,0.812,120.7
12/9/2014,189.6,97.9,73.7,90.4,110.7,98.1,11.9,24.2,0.808,119.7
12/10/2014,186.6,96.3,73.9,89.5,111.5,98.2,11.9,23.3,0.803,117.8
12/11/2014,187.5,96.7,73.8,89.1,111.9,98.2,11.9,22.7,0.806,118.7
12/12/2014,184.5,95.2,74,87.9,113.4,98.5,11.8,21.9,0.803,118.8
12/15/2014,183.2,94.5,73.9,86.6,113.2,98.2,11.5,21.1,0.804,117.8
12/16/2014,181.7,93.8,74.1,86.1,114.6,98.4,11.6,21.3,0.799,116.4
12/17/2014,185.3,95.8,73.9,88.3,113.6,98.2,11.5,21.3,0.81,118.7
12/18/2014,189.9,98.1,73.8,89.5,111.6,98.1,11.6,20.7,0.814,118.8
12/19/2014,190.7,98.5,73.9,90.4,113.1,98.3,11.6,22,0.818,119.5
12/22/2014,191.6,98.9,73.9,90.6,113.2,98.3,11.4,20.9,0.818,120.1
12/23/2014,191.8,99.1,73.6,90.2,111,98,11.4,21.6,0.822,120.7
12/24/2014,191.8,99.1,73.6,90.5,111.6,98.1,11.4,21.1,0.82,120.5
12/25/2014,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.818,120.1
12/26/2014,192.5,99.4,73.7,90.4,112,98.1,11.6,20.8,0.821,120.3
12/29/2014,192.7,99.6,73.8,90,112.8,98.1,11.5,20.3,0.823,120.7
12/30/2014,191.7,99.1,73.9,90.2,113.1,98.3,11.6,20.3,0.823,119.5
12/31/2014,189.8,98.1,73.9,89.6,113.3,98.3,11.4,20.4,0.827,119.8
1/1/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.826,119.7
1/2/2015,189.7,98.1,74.2,89.2,114.6,98.4,11.5,19.9,0.833,120.5
1/5/2015,186.3,96.4,74.4,88.7,116.4,98.6,11.7,18.8,0.838,119.6
1/6/2015,184.5,95.4,74.6,88.4,118.5,98.9,11.8,18.1,0.841,118.4
1/7/2015,186.8,96.6,74.6,89.5,118.3,98.7,11.7,18.4,0.845,119.3
1/8/2015,190.1,98.3,74.5,89.9,116.7,98.7,11.7,18.6,0.848,119.7
1/9/2015,188.6,97.5,74.7,89.8,118,98.8,11.8,18.3,0.844,118.5
1/12/2015,187.1,96.8,74.7,89.3,118.7,98.8,11.9,17.4,0.845,118.4
1/13/2015,186.6,96.5,74.8,89.6,118.7,98.8,11.9,17.6,0.849,117.9
1/14/2015,185.5,96,75,90.3,119.6,98.9,11.9,18.3,0.848,117.3
1/15/2015,183.8,95,75.3,90.4,121.4,99,12.2,17.5,0.86,116.2
1/16/2015,186.2,96.3,75.1,90.5,119.9,98.7,12.4,18.3,0.865,117.5
1/19/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.862,117.6
1/20/2015,186.6,96.4,75,90.4,121.5,98.7,12.5,17.5,0.866,118.8
1/21/2015,187.5,96.9,74.9,90.4,120.1,98.7,12.5,17.8,0.861,118
1/22/2015,190.3,98.4,74.9,90.1,119.6,98.8,12.6,17.4,0.88,118.5
1/23/2015,189.3,97.9,75.1,91.1,121.3,99,12.5,17,0.892,117.8
1/26/2015,189.7,98.3,75,90.3,120.9,98.8,12.4,16.9,0.89,118.5
1/27/2015,187.2,97.2,75.1,90.9,121.1,98.9,12.5,17.2,0.879,117.9
1/28/2015,184.8,95.9,75.4,91,123.1,99.1,12.4,16.6,0.886,117.5
1/29/2015,186.5,96.8,75.3,91.1,122.3,99,12.2,16.7,0.883,118.3
1/30/2015,184.2,95.5,75.7,91.2,124.5,99.2,12.4,17.8,0.886,117.5
2/2/2015,186.4,96.5,75.6,91.3,124,99.3,12.3,18.6,0.882,117.6
2/3/2015,189.1,98,75.4,91.8,121.4,99,12.2,19.6,0.871,117.6
2/4/2015,188.4,97.7,75.4,91,121.6,99.1,12.3,18.3,0.882,117.3
2/5/2015,190.3,98.7,75.2,91.5,120.3,99.1,12.3,19,0.871,117.5
2/6/2015,189.8,98.4,74.7,91.3,118.1,98.8,12,19.5,0.884,119.1
2/9/2015,188.9,98,74.7,91.3,117.9,98.8,12,19.8,0.883,118.6
2/10/2015,191,99,74.6,90.7,117,98.8,11.9,18.9,0.883,119.4
2/11/2015,191.1,99,74.6,90.6,117.2,98.8,11.8,18.5,0.882,120.5
2/12/2015,192.9,100,74.6,91.3,116.8,98.9,11.8,19.2,0.877,119.1
2/13/2015,193.7,100.4,74.5,91.5,115.6,98.9,11.9,19.6,0.878,118.8
2/16/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.881,118.5
2/17/2015,194,100.6,74.2,91.4,113.9,98.7,11.7,19.8,0.876,119.3
2/18/2015,194,100.6,74.4,91.3,114.6,98.8,11.7,19.3,0.877,118.8
2/19/2015,193.9,100.6,74.3,91.1,113.8,98.7,11.7,19.1,0.88,119
2/20/2015,195,101.2,74.3,91.3,114.1,98.6,11.6,18.7,0.879,119
2/23/2015,195,101.2,74.5,91.2,115.4,98.8,11.6,18.1,0.882,118.8
2/24/2015,195.6,101.4,74.8,91.6,117,99,11.6,18,0.882,119
2/25/2015,195.4,101.4,74.8,92,117.5,99.1,11.7,18.7,0.88,118.9
2/26/2015,195.2,101.3,74.6,91.9,115.9,98.8,11.7,18,0.893,119.4
2/27/2015,194.5,100.9,74.7,92.1,116.8,99.1,11.7,18.1,0.893,119.6
3/2/2015,195.7,101.6,74.5,91.8,114.7,98.8,11.7,18.3,0.894,120.1
3/3/2015,194.9,101.1,74.4,92,114.2,98.8,11.6,18.5,0.895,119.7
3/4/2015,194.1,100.7,74.4,91.6,114.3,98.9,11.6,19,0.903,119.7
3/5/2015,194.3,100.9,74.4,91.6,114.1,98.9,11.6,18.7,0.907,120.1
3/6/2015,191.6,99.5,74,91,111.6,98.5,11.3,18.2,0.922,120.8
3/9/2015,192.4,99.9,74.1,90.9,112.6,98.7,11.3,18.4,0.922,121.2
3/10/2015,189.3,98.3,74.4,90.6,114.1,98.8,11.2,17.9,0.935,121.1
3/11/2015,188.8,98.3,74.4,90.7,115,98.9,11.2,17.8,0.948,121.5
3/12/2015,191.2,99.5,74.5,90.8,114.9,98.8,11.2,17.4,0.94,121.3
3/13/2015,190.1,98.9,74.4,90.2,114.5,98.8,11.2,16.8,0.953,121.4
3/16/2015,192.6,100.2,74.6,89.9,115.6,98.9,11.2,16.4,0.946,121.3
3/17/2015,192,100,74.6,90,116.6,98.9,11.1,16,0.944,121.4
3/18/2015,194.3,101.1,75.1,91.2,118.8,99.4,11.3,16.8,0.92,120.1
3/19/2015,193.4,100.8,74.9,90.8,118.2,99.2,11.3,16.1,0.938,120.8
3/20/2015,195.2,101.6,75.1,91.8,118.8,99.2,11.4,16.4,0.924,120
3/23/2015,194.8,101.4,75.1,92,118.7,99.3,11.5,16.8,0.914,119.7
3/24/2015,193.7,100.9,75.2,92.1,119.9,99.4,11.6,16.8,0.915,119.8
3/25/2015,190.8,99.3,75.1,92.3,118.8,99.4,11.6,17.4,0.912,119.5
3/26/2015,190.4,99.1,74.9,91.8,117,99.1,11.7,18.2,0.919,119.2
3/27/2015,190.8,99.4,74.9,92,118.4,99.3,11.6,17.1,0.918,119.1
3/30/2015,193.1,100.7,75,92.2,117.9,99.3,11.5,17.2,0.923,120.1
3/31/2015,191.5,99.8,75.1,92.1,118.1,99.4,11.5,16.8,0.932,120.1
4/1/2015,190.8,99.6,75.4,92.6,119.7,99.6,11.7,17.6,0.929,119.8
4/2/2015,191.5,99.9,75.3,93,118.4,99.4,11.6,17.6,0.919,119.7
4/3/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.911,119
4/6/2015,192.8,100.6,75.4,93.4,117.7,99.5,11.8,18.4,0.916,119.5
4/7/2015,192.2,100.2,75.4,93.2,118.7,99.5,11.7,19.1,0.925,120.3
4/8/2015,192.9,100.7,75.4,93.6,118.8,99.4,11.6,18.1,0.928,120.1
4/9/2015,193.7,101,75.2,93.7,117.2,99.4,11.6,18,0.938,120.6
4/10/2015,194.8,101.5,75.2,93.7,117.4,99.5,11.7,18.4,0.943,120.2
4/13/2015,193.9,101.1,75.2,93.5,117.5,99.6,11.6,18.5,0.946,120.1
4/14/2015,194.3,101.2,75.3,93.7,118.4,99.7,11.5,18.8,0.939,119.4
4/15/2015,195.2,101.8,75.4,93.8,118.3,99.7,11.6,19.7,0.936,119.1
4/16/2015,195.1,101.7,75.4,93.6,117.7,99.7,11.6,19.9,0.929,119
4/17/2015,192.9,100.5,75.5,93.5,119,99.7,11.6,19.8,0.925,118.9
4/20/2015,194.6,101.4,75.4,93.2,118,99.6,11.6,19.9,0.931,119.2
4/21/2015,194.4,101.3,75.3,93.3,117.5,99.5,11.6,19.5,0.932,119.7
4/22/2015,195.4,101.8,75,93.7,115.7,99.4,11.5,19.4,0.932,119.9
4/23/2015,195.8,102.1,75.2,93.9,116.2,99.5,11.6,19.8,0.924,119.6
4/24/2015,196.3,102.2,75.3,94.1,116.9,99.7,11.4,19.7,0.92,119
4/27/2015,195.5,101.6,75.3,94.2,116.9,99.7,11.6,19.5,0.918,119
4/28/2015,196.1,101.9,75,94.1,115.3,99.4,11.7,19.6,0.911,118.9
4/29/2015,195.3,101.5,74.8,93.5,113.9,99.4,11.6,20.1,0.899,119
4/30/2015,193.3,100.4,74.9,93.3,114.1,99.5,11.4,20.5,0.891,119.4
5/1/2015,195.4,101.3,74.6,93.4,112.5,99.3,11.4,20.4,0.893,120.2
5/4/2015,196,101.6,74.5,93.2,111.5,99.2,11.5,20.3,0.897,120.1
5/5/2015,193.7,100.4,74.4,93.1,111.3,99.2,11.5,20.8,0.894,119.9
5/6/2015,193,100.2,74.2,93.1,109.4,99,11.5,20.8,0.881,119.5
5/7/2015,193.7,100.5,74.4,92.9,110.9,99.2,11.4,20.2,0.888,119.7
5/8/2015,196.3,101.8,74.6,93.4,111.2,99.3,11.5,20.4,0.892,119.8
5/11/2015,195.3,101.4,74.2,93,108.5,98.8,11.4,20.4,0.896,120.1
5/12/2015,194.8,101.1,74.1,92.5,108.8,98.9,11.5,20.7,0.892,119.9
5/13/2015,194.8,101.1,74,92.6,107.9,98.8,11.7,20.6,0.881,119.2
5/14/2015,196.8,102.1,74.2,92.9,108.2,99,11.8,20.5,0.876,119.2
5/15/2015,197,102.3,74.5,93.4,110.3,99.2,11.8,20.5,0.874,119.3
5/18/2015,197.6,102.6,74.2,93.1,108.5,99.1,11.8,20.4,0.884,120
5/19/2015,197.6,102.6,74.1,92.7,107.5,98.9,11.7,19.6,0.897,120.7
5/20/2015,197.4,102.5,74.1,92.8,107.7,99,11.7,19.8,0.901,121.4
5/21/2015,198,102.8,74.3,93.3,109.2,99.2,11.7,20.5,0.9,121
5/22/2015,197.5,102.6,74.2,93.4,109.3,99,11.7,20.3,0.908,121.5
5/25/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.911,121.6
5/26/2015,195.4,101.5,74.4,93.1,111.1,99.1,11.5,19.7,0.92,123.1
5/27/2015,197.3,102.5,74.5,93,111.4,99.2,11.5,19.5,0.917,123.7
5/28/2015,197.1,102.4,74.5,92.7,111.1,99.3,11.5,19.6,0.913,124
5/29/2015,195.8,101.7,74.5,93,111.4,99.3,11.5,20.3,0.91,124.2
6/1/2015,196.2,101.9,74.2,92.5,110.2,99.2,11.5,20.4,0.915,124.8
6/2/2015,196,101.9,74,92.3,108.6,98.9,11.5,20.7,0.897,124.1
6/3/2015,196.6,102.2,73.7,92,106.9,98.5,11.5,20.2,0.887,124.3
6/4/2015,194.9,101.4,73.9,91.9,108.3,98.6,11.4,19.7,0.89,124.4
6/5/2015,194.6,101.3,73.6,91.4,106.9,98.3,11.3,19.9,0.9,125.6
6/8/2015,193.4,100.7,73.7,91.2,106.8,98.4,11.4,19.7,0.886,124.5
6/9/2015,193.3,100.6,73.5,90.9,106,98.2,11.4,20.2,0.886,124.3
6/10/2015,195.7,101.8,73.3,90.5,105.1,98.1,11.5,20.6,0.883,122.7
6/11/2015,196.3,102.1,73.7,90.8,107.3,98.5,11.4,20.5,0.888,123.4
6/12/2015,194.8,101.4,73.6,90.9,107.3,98.3,11.4,20.3,0.887,123.4
6/15/2015,193.9,101,73.6,90.4,107.4,98.3,11.5,20.2,0.886,123.4
6/16/2015,195,101.5,73.8,90.4,108.3,98.5,11.4,20.3,0.889,123.4
6/17/2015,195.3,101.7,73.8,90.8,107.5,98.6,11.5,20.2,0.882,123.4
6/18/2015,197.3,102.7,73.8,91.3,106.9,98.7,11.6,20.4,0.88,123
6/19/2015,196.5,102.3,74,91.5,108.3,98.8,11.6,20,0.881,122.7
6/22/2015,197.5,102.9,73.6,91.7,106.1,98.5,11.5,20.2,0.882,123.4
6/23/2015,197.6,103,73.5,91.6,105.4,98.3,11.4,20.5,0.896,123.9
6/24/2015,196.2,102.2,73.6,91.7,106.4,98.4,11.4,20.2,0.892,123.9
6/25/2015,195.6,101.9,73.5,91.6,106,98.3,11.3,20,0.892,123.6
6/26/2015,195.5,101.8,73.4,91.3,104.8,98,11.4,20,0.895,123.9
6/29/2015,191.4,99.7,73.7,91.1,107.6,98.5,11.4,19.5,0.89,122.5
6/30/2015,191.8,100,73.7,91.3,106.8,98.3,11.3,19.9,0.898,122.5
7/1/2015,193.4,100.6,73.5,91.6,105.4,98.2,11.3,19.1,0.905,123.2
7/2/2015,193.2,100.5,73.7,91.7,105.7,98.3,11.3,18.9,0.902,123.1
7/3/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.901,122.8
7/6/2015,192.7,100.2,73.9,91.3,107.7,98.5,11.3,17.7,0.905,122.6
7/7/2015,193.9,100.8,74,91.2,108.7,98.6,11.2,17.8,0.908,122.5
7/8/2015,190.6,99.1,74.2,91.1,109.6,98.7,11.2,17.4,0.903,120.7
7/9/2015,191,99.3,74,91.3,107.5,98.6,11.2,17.7,0.906,121.3
7/10/2015,193.4,100.5,73.6,91.6,105.8,98.4,11.2,17.7,0.896,122.8
7/13/2015,195.5,101.7,73.4,91.5,105.4,98.3,11.2,17.5,0.909,123.4
7/14/2015,196.4,102.1,73.6,91.2,105.8,98.5,11.2,17.7,0.908,123.4
7/15/2015,196.3,102,73.8,91.2,106.9,98.6,11.1,17.2,0.913,123.8
7/16/2015,197.9,102.7,73.8,91.4,107.7,98.7,11.1,17.1,0.92,124.2
7/17/2015,198,102.7,73.8,91.4,108.2,98.7,11,17,0.923,124.1
7/20/2015,198.1,102.7,73.7,91.3,107.8,98.7,10.7,16.7,0.924,124.3
7/21/2015,197.3,102.3,73.8,91.4,108.3,98.8,10.6,16.9,0.914,123.9
7/22/2015,197,102.1,73.9,91.4,109,98.8,10.6,16.3,0.915,124
7/23/2015,195.9,101.5,74,91.2,110.4,98.9,10.5,16.1,0.911,123.9
7/24/2015,193.9,100.5,74.1,90.9,110.6,98.9,10.6,16,0.911,123.8
7/27/2015,192.7,99.8,74.2,90.5,111.2,99,10.6,15.7,0.902,123.3
7/28/2015,195.1,101,74.1,90.7,110.4,98.9,10.6,15.9,0.904,123.6
7/29/2015,196.4,101.7,74,91.1,110,98.9,10.6,16.2,0.91,123.9
7/30/2015,196.5,101.8,74.1,91.4,110.9,98.9,10.5,16.1,0.915,124.1
7/31/2015,196.2,101.7,74.3,91.4,111.7,99.2,10.6,15.6,0.91,123.9
8/3/2015,195.5,101.3,74.5,91,112.9,99.4,10.5,15.1,0.913,124
8/4/2015,195.1,101.1,74.2,91.2,112,99.1,10.5,15.2,0.919,124.4
8/5/2015,195.8,101.5,74.1,91.1,111.1,98.8,10.5,15,0.917,124.9
8/6/2015,194.2,100.6,74.2,90.7,112.1,99,10.5,14.9,0.915,124.7
8/7/2015,193.8,100.4,74.3,90.8,113.6,99,10.6,14.6,0.912,124.2
8/10/2015,196.2,101.6,74.2,90.8,112.2,99,10.7,14.9,0.908,124.6
8/11/2015,194.5,100.7,74.4,90.8,114,99.3,10.7,14.5,0.906,125.1
8/12/2015,194.7,100.8,74.4,90.9,113.3,99.3,10.9,14.4,0.896,124.2
8/13/2015,194.5,100.7,74.3,90.8,113,99.1,10.8,14.1,0.897,124.4
8/14/2015,195.2,101,74.2,90.8,113.2,99.1,10.8,14,0.9,124.3
8/17/2015,196.3,101.7,74.4,90.9,113.7,99.1,10.8,13.9,0.903,124.4
8/18/2015,195.7,101.4,74.2,90.6,112.8,99,10.8,14.1,0.907,124.4
8/19/2015,194.2,100.5,74.5,90.3,114,99.2,10.9,13.4,0.899,123.8
8/20/2015,190.1,98.3,74.6,90,115.1,99.4,11.1,13.4,0.89,123.4
8/21/2015,184.4,95.5,74.7,89.6,115.5,99.4,11.2,13.2,0.878,122
8/24/2015,176.6,91.7,74.7,88.3,115.4,99.6,11.1,12.5,0.861,118.4
8/25/2015,174.5,90.6,74.4,89,113.6,99.2,11,12.7,0.868,118.8
8/26/2015,181.2,93.9,74.1,89,111.4,99,10.9,12.8,0.884,119.9
8/27/2015,185.7,96.1,74.2,90.3,111.4,99.2,10.9,14,0.889,121
8/28/2015,185.7,96.2,74.2,90.3,111.8,99.3,11,14.9,0.894,121.7
8/31/2015,184.2,95.5,74.1,90.4,110.9,99.2,11,15.9,0.892,121.2
9/1/2015,178.7,92.7,74.3,90.5,111.7,99.4,11,14.8,0.884,119.4
9/2/2015,182.1,94.4,74.3,90.1,110.7,99.3,11,15.1,0.891,120.3
9/3/2015,182.3,94.5,74.3,90.5,111.3,99.4,10.9,15.3,0.899,120.1
9/4/2015,179.5,93.2,74.5,90.5,112.3,99.4,10.8,15.1,0.897,119
9/7/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.895,119.3
9/8/2015,184,95.5,74.3,90.4,110.6,99.3,10.8,15,0.893,119.8
9/9/2015,181.5,94.2,74.3,90.7,111.2,99.3,10.7,14.5,0.892,120.5
9/10/2015,182.5,94.7,74.1,90.6,110.4,99.3,10.7,14.9,0.887,120.6
9/11/2015,183.4,95.2,74.3,90.6,111.1,99.4,10.7,14.7,0.882,120.6
9/14/2015,182.7,94.8,74.3,90.7,111.3,99.5,10.7,14.4,0.884,120.2
9/15/2015,185,96,74,90.6,109.2,99.2,10.7,14.6,0.887,120.4
9/16/2015,186.6,96.8,74,90.9,108.8,99.2,10.8,15.4,0.886,120.6
9/17/2015,186.1,96.7,74.4,91.5,110.1,99.5,10.9,15.2,0.875,120
9/18/2015,183.1,95.1,74.6,91.7,111.8,99.7,11,14.6,0.885,120
9/21/2015,184.1,95.5,74.3,91.2,110,99.4,10.9,15.1,0.894,120.6
9/22/2015,181.7,94.2,74.4,90.5,111.5,99.6,10.9,14.9,0.899,120.2
9/23/2015,181.4,94.1,74.4,90.3,111.5,99.5,10.9,14.4,0.894,120.3
9/24/2015,180.7,93.7,74.5,90,112.2,99.5,11.1,14.6,0.89,120.1
9/25/2015,180.7,93.5,74.3,89.8,111.3,99.5,11.1,14.7,0.893,120.6
9/28/2015,176.1,91,74.5,89,113.2,99.6,10.9,14.4,0.889,119.9
9/29/2015,176.2,91,74.6,88.8,113.5,99.8,10.9,14.6,0.889,119.7
9/30/2015,179.5,92.7,74.7,89.4,113.1,99.8,10.8,14.7,0.895,119.9
10/1/2015,180,92.9,74.8,89.2,113.6,99.9,10.8,14.6,0.893,119.9
10/2/2015,182.7,94.2,75.1,90.2,114.3,100.1,11,14.8,0.892,119.9
10/5/2015,185.9,96,74.8,90.6,112.7,100,11,15,0.894,120.5
10/6/2015,185.3,95.7,74.9,90.9,113.2,100.1,11.1,15.7,0.887,120.2
10/7/2015,186.8,96.5,74.9,91.2,112.8,99.9,11.1,15.6,0.89,120
10/8/2015,188.5,97.4,74.7,91.2,111.9,99.9,11,16,0.887,119.9
10/9/2015,188.6,97.5,74.7,91.6,112.2,99.9,11.2,16,0.88,120.3
10/12/2015,188.8,97.5,74.9,91.7,113,100,11.2,15.3,0.88,120
10/13/2015,187.6,96.8,74.9,91.1,113.2,100,11.3,15.1,0.879,119.8
10/14/2015,186.7,96.3,75.2,91.5,114.2,100.2,11.5,15.1,0.872,118.8
10/15/2015,189.6,97.7,75,92,113.6,100,11.4,15.1,0.878,118.9
10/16/2015,190.4,98.1,75,92.5,113.7,100,11.4,15.2,0.881,119.4
10/19/2015,190.5,98.2,75,92.5,113.4,100,11.3,14.8,0.883,119.5
10/20/2015,190.3,98.1,74.9,92,112.7,100,11.4,14.7,0.881,119.8
10/21/2015,189.1,97.4,75,91.7,113.8,100.1,11.3,14.4,0.882,119.9
10/22/2015,192.3,98.8,75.2,92,114,100.1,11.3,14.5,0.9,120.7
10/23/2015,194.4,99.8,75,92.2,113,100,11.3,14.3,0.908,121.5
10/26/2015,193.9,99.6,75,92.3,113.8,100,11.2,14,0.904,121.1
10/27/2015,193.6,99.3,75.1,92,114.1,100.1,11.3,13.8,0.905,120.5
10/28/2015,195.8,100.6,74.9,91.6,113.6,99.9,11.2,14.7,0.915,121.1
10/29/2015,195.6,100.4,74.6,91.8,111.8,99.6,11.1,14.6,0.911,121.1
10/30/2015,194.8,100,74.8,91.6,112.6,99.8,11,14.8,0.909,120.6
11/2/2015,197.1,101.3,74.6,91.7,112.1,99.7,11,14.8,0.908,120.8
11/3/2015,197.7,101.6,74.5,92.2,111.2,99.7,10.8,15.3,0.912,121.1
11/4/2015,197.1,101.3,74.5,92.2,111.3,99.5,10.7,14.9,0.92,121.6
11/5/2015,196.9,101.2,74.4,92.3,111,99.5,10.7,14.5,0.919,121.8
11/6/2015,196.8,101.3,74.1,91.7,109.4,99.2,10.5,14.2,0.931,123.1
11/9/2015,194.9,100.2,74,91.3,108.8,99.3,10.5,14.1,0.93,123.2
11/10/2015,195.4,100.5,74.1,91.4,109.1,99.2,10.5,14.1,0.932,123.2
11/11/2015,194.6,100,74.1,91.4,108.9,99.3,10.5,13.8,0.931,122.9
11/12/2015,191.9,98.5,74.1,91.6,109.4,99.2,10.5,13.4,0.925,122.6
11/13/2015,189.7,97.5,74.3,91.4,110,99.4,10.5,13.1,0.928,122.6
11/16/2015,192.6,98.9,74.3,91.5,109.9,99.5,10.5,13.4,0.936,123.2
11/17/2015,192.5,98.8,74.4,91.7,110.1,99.4,10.3,13,0.94,123.5
11/18/2015,195.5,100.4,74.3,91.9,110.3,99.5,10.3,13.1,0.938,123.6
11/19/2015,195.4,100.2,74.4,92.1,111.1,99.6,10.5,13,0.932,122.9
11/20/2015,196.1,100.7,74.4,92.4,110.7,99.5,10.4,12.9,0.939,122.8
11/23/2015,195.9,100.6,74.4,92.3,111.1,99.4,10.3,13,0.94,122.8
11/24/2015,196.1,100.8,74.5,92.2,111.1,99.5,10.4,13.3,0.94,122.5
11/25/2015,196.1,100.9,74.5,92.1,111.3,99.5,10.3,13.4,0.941,122.7
11/26/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.943,122.6
11/27/2015,196.3,101.1,74.5,92.1,111.2,99.5,10.2,13,0.944,122.8
11/30/2015,195.5,100.6,74.5,91.9,111.7,99.6,10.3,12.9,0.947,123.1
12/1/2015,197.4,101.6,74.7,92.1,113.2,99.9,10.3,13,0.941,122.9
12/2/2015,195.4,100.5,74.7,91.8,113.2,99.8,10.2,12.5,0.942,123.2
12/3/2015,192.6,99,74.1,91.2,110.1,99.3,10.3,12.8,0.914,122.6
12/4/2015,196.4,100.8,74.4,91.3,111.1,99.4,10.5,12.5,0.919,123.1
12/7/2015,195.2,100,74.5,91.1,112.2,99.7,10.4,11.7,0.923,123.4
12/8/2015,193.9,99.4,74.5,91,112.2,99.7,10.4,11.7,0.918,122.9
12/9/2015,192.4,98.6,74.5,91.1,112.1,99.6,10.4,11.6,0.907,121.4
12/10/2015,192.9,98.9,74.5,91,112.2,99.5,10.4,11.4,0.914,121.6
12/11/2015,189.1,96.9,74.7,89.6,114,99.7,10.4,11.1,0.91,121
12/14/2015,190.1,97.3,74.3,90,112.5,99.5,10.3,11.2,0.91,121
12/15/2015,192.1,98.3,74.2,90.3,111.9,99.3,10.2,11.4,0.915,121.7
12/16/2015,194.9,99.7,74.2,90.3,111.6,99.3,10.4,11,0.916,122.2
12/17/2015,191.9,98.3,74.3,90.4,112.9,99.5,10.2,10.7,0.924,122.6
12/18/2015,188.5,96.6,74.5,90.2,113.5,99.7,10.3,10.7,0.92,121.2
12/21/2015,190.1,97.4,74.4,90,113.5,99.6,10.4,10.7,0.916,121.2
12/22/2015,191.8,98.3,74.3,90.2,112.7,99.5,10.4,10.8,0.913,121.1
12/23/2015,194.2,99.5,74.3,90.6,111.8,99.4,10.3,11.3,0.916,120.9
12/24/2015,193.8,99.4,74.4,90.6,112.5,99.4,10.4,11.3,0.912,120.4
12/25/2015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.913,120.3
12/28/2015,193.4,99.1,74.4,90.4,112.8,99.4,10.3,10.9,0.912,120.4
12/29/2015,195.5,100.2,74.1,90.5,110.9,99.4,10.3,11.3,0.916,120.5
12/30/2015,194.1,99.4,74.2,90.7,110.8,99.4,10.2,10.9,0.915,120.5
12/31/2015,192.1,98.5,74.3,90.5,111.3,99.5,10.2,11,0.921,120.2
1/1/2016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.921,120.6
1/4/2016,189.4,97,74.3,90.4,112.1,99.5,10.4,11,0.923,119.4
1/5/2016,189.8,97.2,74.4,90.6,111.7,99.6,10.4,10.7,0.93,119.1
1/6/2016,187.4,95.9,74.7,90.6,113.2,99.9,10.6,10.1,0.928,118.5
1/7/2016,182.9,93.6,74.7,90.2,113.4,100,10.7,9.9,0.915,117.7
1/8/2016,180.9,92.5,74.8,90.1,113.9,100.1,10.7,9.8,0.915,117.3
1/11/2016,181,92.5,74.5,90,112.6,100,10.6,9.3,0.921,117.8
1/12/2016,182.5,93.1,74.7,89.5,114.3,100.2,10.5,9.2,0.921,117.7
1/13/2016,178,90.7,74.9,89.2,115.4,100.3,10.6,9.1,0.919,117.7
1/14/2016,180.9,92.1,74.8,89.3,114.3,100.3,10.4,9.2,0.92,118.1
1/15/2016,177,90.1,74.9,88.4,116.1,100.4,10.5,8.8,0.916,117
1/18/2016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.918,117.3
1/19/2016,177.2,90,74.8,88.7,115.7,100.4,10.5,8.5,0.917,117.6
1/20/2016,175,89.2,74.9,88.2,117,100.3,10.6,8.2,0.918,116.9
1/21/2016,175.9,89.5,74.9,88.6,116.2,100.4,10.7,8.6,0.92,117.7
1/22/2016,179.5,91.4,74.8,89.4,115.7,100.4,10.6,9.3,0.926,118.8
1/25/2016,176.8,89.9,74.8,89,116.3,100.4,10.7,8.5,0.922,118.3
1/26/2016,179.2,91.3,74.9,89.3,116.4,100.6,10.8,9,0.92,118.4
1/27/2016,177.3,90.2,74.9,89.7,116.4,100.6,10.9,9.2,0.918,118.7
1/28/2016,178.2,90.6,75,90.2,116.5,100.8,10.8,9.7,0.914,118.8
1/29/2016,182.6,92.8,75.2,90.5,117.5,100.9,10.8,9.7,0.923,121.1
2/1/2016,182.5,92.9,75.1,90.1,117.2,100.8,10.9,9,0.918,121
2/2/2016,179.2,91.1,75.3,89.9,119.3,101,10.9,8.6,0.916,120
2/3/2016,180.3,91.6,75.4,90.3,118.3,100.9,11,9.3,0.901,117.9
2/4/2016,180.6,91.8,75.4,90.4,118.9,101,11.2,9.1,0.892,116.8
